account_id,district_id,frequency,Creation_Date
2644,1,Monthly,08/08/1997
2645,54,Monthly,22/05/1993
2646,6,Monthly,24/07/1997
2647,73,Monthly,08/02/1993
2648,51,Monthly,13/04/1993
2649,2,Monthly,08/09/1993
2650,72,Monthly,26/03/1996
2651,2,Monthly,21/03/1993
2652,1,Monthly,22/07/1996
2653,66,Monthly,08/01/1997
2654,56,Monthly,21/07/1994
2655,1,Monthly,07/09/1996
2656,1,Monthly,18/02/1997
2657,55,Monthly,07/10/1996
2658,27,Monthly,14/11/1997
2659,14,Monthly,30/03/1996
2660,1,Weekly,17/10/1993
2661,1,Monthly,25/02/1997
2662,71,Monthly,24/05/1994
2663,64,Monthly,25/01/1995
2664,58,Monthly,20/01/1994
2665,61,Monthly,13/11/1993
2666,49,Monthly,08/03/1993
2667,23,Monthly,23/10/1993
2668,21,Monthly,20/05/1997
2670,13,Monthly,27/01/1993
2671,1,Monthly,15/09/1993
2672,59,Monthly,14/03/1997
2673,34,Monthly,04/01/1994
2674,50,Monthly,10/10/1995
2675,1,Monthly,19/02/1994
2676,73,Monthly,22/01/1993
2677,5,Monthly,28/08/1996
2678,1,Monthly,15/07/1997
2679,67,Monthly,24/07/1997
2680,46,Monthly,03/03/1995
2681,28,Monthly,19/01/1995
2684,7,Monthly,10/09/1997
2685,67,Monthly,01/11/1996
2686,26,Monthly,11/01/1996
2687,76,Monthly,01/07/1993
2688,72,Monthly,20/02/1995
2689,70,Monthly,01/01/1997
2690,66,Monthly,19/03/1997
2691,69,Monthly,08/09/1993
2692,28,Monthly,08/12/1995
2693,17,Monthly,17/11/1997
2694,7,Monthly,08/03/1993
2695,16,Monthly,16/09/1993
2696,1,Monthly,19/01/1997
2697,8,Monthly,26/06/1993
2698,49,Monthly,21/05/1997
2699,73,Monthly,25/12/1996
2700,74,Monthly,08/11/1993
2701,71,Monthly,27/07/1993
2702,74,Monthly,01/02/1996
2703,61,Monthly,28/10/1997
2705,63,"After Transaction",05/07/1993
2706,47,Monthly,23/06/1996
2707,61,Monthly,27/11/1994
2708,1,Monthly,25/03/1996
2709,2,Monthly,18/10/1996
2710,12,Monthly,12/06/1996
2711,58,Monthly,19/05/1993
2712,9,Monthly,12/03/1993
2713,26,Monthly,03/04/1994
2714,1,Monthly,30/01/1993
2715,42,Monthly,06/10/1997
2716,66,Monthly,08/01/1996
2717,74,Monthly,25/07/1996
2718,29,Monthly,05/02/1995
2719,10,Monthly,08/02/1996
2720,2,Weekly,16/06/1997
2721,74,Monthly,14/11/1997
2722,69,Monthly,24/07/1997
2723,75,Monthly,12/03/1995
2724,11,Monthly,09/08/1996
2725,52,Monthly,02/04/1997
2726,18,Monthly,20/04/1995
2727,1,Monthly,25/10/1995
2728,52,Weekly,06/07/1997
2729,40,Monthly,16/01/1995
2730,23,Monthly,02/05/1996
2731,1,Monthly,26/09/1995
2732,5,Monthly,27/07/1993
2733,76,Monthly,22/12/1993
2734,53,Monthly,16/12/1996
2736,72,Monthly,02/07/1993
2737,69,Monthly,06/07/1996
2738,41,Monthly,12/11/1993
2739,59,Monthly,29/11/1993
2740,14,Monthly,08/05/1994
2741,15,Monthly,07/06/1993
2742,23,Monthly,15/10/1994
2743,51,Monthly,22/05/1997
2744,70,Weekly,19/04/1997
2745,60,Monthly,28/09/1997
2746,24,Monthly,23/08/1996
2747,1,Monthly,14/08/1994
2749,1,Monthly,23/05/1994
2750,13,Monthly,13/04/1995
2751,31,Monthly,28/04/1995
2752,74,Monthly,15/05/1996
2753,26,Monthly,13/02/1996
2754,57,Weekly,26/01/1996
2755,20,Monthly,26/01/1995
2756,24,Monthly,21/10/1997
2757,54,Monthly,14/05/1996
2758,70,Monthly,19/05/1993
2759,46,Monthly,23/10/1996
2760,10,Monthly,14/03/1997
2761,1,Monthly,26/12/1996
2762,19,Monthly,20/03/1993
2763,64,Monthly,11/02/1993
2764,53,Monthly,15/08/1996
2765,69,Monthly,20/09/1997
2766,31,Monthly,20/02/1997
2767,54,Monthly,23/03/1996
2768,73,Monthly,20/12/1993
2770,42,Monthly,25/12/1993
2771,37,Monthly,18/08/1993
2772,11,Monthly,24/02/1996
2773,38,Monthly,23/06/1996
2774,42,Monthly,05/02/1996
2775,30,Monthly,08/12/1997
2776,23,Monthly,10/08/1997
2777,62,Monthly,25/12/1996
2778,38,Monthly,30/12/1993
2779,73,Monthly,15/06/1993
2780,63,Monthly,29/12/1995
2781,16,Monthly,20/06/1995
2782,1,Monthly,27/02/1997
2783,43,Monthly,23/11/1995
2784,40,Monthly,30/10/1997
2787,1,Monthly,07/12/1997
2788,54,Monthly,12/10/1994
2789,14,Monthly,01/01/1994
2790,1,Monthly,18/10/1994
2791,25,Monthly,19/12/1997
2792,1,Monthly,26/08/1996
2793,47,Monthly,09/10/1993
2794,74,Monthly,08/08/1996
2795,11,Monthly,20/08/1996
2796,5,Weekly,08/12/1997
2797,74,Monthly,26/02/1997
2798,70,Monthly,24/08/1994
2799,54,Weekly,03/04/1994
2800,41,Monthly,08/05/1997
2801,11,Monthly,23/09/1996
2802,1,Monthly,16/09/1993
2803,58,Monthly,01/12/1995
2804,53,Monthly,22/02/1996
2805,39,Monthly,20/05/1996
2806,53,Monthly,26/06/1997
2807,42,Monthly,04/10/1996
2808,1,Monthly,18/12/1994
2809,73,Monthly,08/12/1994
2810,66,Monthly,16/03/1995
2811,4,Monthly,02/01/1996
2812,18,Monthly,05/07/1996
2813,24,Monthly,15/12/1993
2814,72,Monthly,25/04/1993
2816,74,Monthly,04/05/1997
2817,56,Monthly,07/04/1993
2818,40,Monthly,21/07/1993
2819,35,Monthly,16/07/1994
2820,36,Monthly,11/12/1997
2821,54,Monthly,12/07/1996
2823,57,Monthly,18/04/1993
2824,11,Monthly,20/10/1993
2825,54,Monthly,10/07/1996
2826,35,Monthly,20/11/1996
2827,70,Monthly,18/12/1996
2829,66,Monthly,18/08/1997
2830,20,Monthly,04/08/1995
2831,1,Monthly,10/11/1997
2832,12,Monthly,22/11/1997
2833,64,Monthly,30/08/1995
2834,70,Monthly,14/10/1995
2835,73,Monthly,03/10/1995
2836,42,Monthly,18/11/1995
2837,46,Monthly,02/06/1996
2838,3,Weekly,13/04/1993
2839,70,Monthly,04/04/1995
2840,15,Monthly,09/10/1994
2841,71,Monthly,27/07/1993
2842,14,Monthly,29/12/1993
2843,30,Monthly,29/03/1997
2844,43,Monthly,19/01/1996
2845,62,Monthly,21/08/1997
2846,1,Monthly,27/09/1997
2847,75,Monthly,08/05/1994
2849,1,Monthly,16/09/1993
2850,57,Monthly,22/11/1997
2851,17,Monthly,02/12/1995
2852,70,Monthly,29/12/1996
2853,54,Monthly,08/09/1995
2854,1,Monthly,18/01/1997
2855,27,Monthly,21/08/1995
2856,25,Monthly,18/03/1995
2857,19,Monthly,28/04/1997
2858,56,Monthly,22/08/1995
2859,11,Monthly,23/10/1993
2860,54,Weekly,30/05/1997
2861,38,Monthly,10/02/1993
2862,33,Monthly,07/06/1993
2863,14,Monthly,21/01/1996
2864,54,Monthly,16/03/1996
2865,1,Monthly,03/03/1995
2866,43,Monthly,13/09/1995
2867,30,Monthly,04/11/1993
2868,1,Monthly,15/06/1994
2869,68,Monthly,27/09/1996
2870,1,Monthly,18/06/1996
2871,52,Monthly,30/10/1995
2872,1,Monthly,04/09/1996
2873,70,Monthly,13/12/1996
2874,32,Monthly,02/04/1997
2875,19,Monthly,24/12/1996
2876,52,Monthly,22/04/1993
2877,37,Monthly,04/06/1995
2878,1,Monthly,14/06/1997
2879,15,Monthly,14/10/1997
2880,71,Monthly,16/06/1993
2881,70,Monthly,04/01/1993
2882,44,Monthly,20/07/1996
2883,77,Monthly,29/06/1997
2884,1,Monthly,08/02/1993
2885,1,Monthly,04/09/1996
2886,1,Monthly,08/04/1994
2887,76,Monthly,13/07/1996
2888,19,Monthly,23/05/1996
2889,8,Monthly,23/03/1996
2890,69,Monthly,07/02/1996
2891,42,Monthly,28/05/1997
2892,64,Monthly,16/12/1997
2893,39,Monthly,08/02/1996
2894,17,Monthly,28/08/1993
2895,19,Monthly,09/03/1993
2896,29,Monthly,30/03/1993
2897,51,Monthly,11/10/1997
2898,54,Monthly,23/11/1996
2899,40,Monthly,03/04/1997
2900,20,Monthly,14/05/1997
2901,1,Monthly,09/04/1997
2902,32,Monthly,28/01/1993
2903,38,Monthly,19/05/1994
2904,13,Monthly,20/03/1996
2905,74,Monthly,03/10/1994
2906,49,Monthly,20/09/1996
2907,70,Monthly,09/09/1993
2908,61,Monthly,16/03/1997
2909,58,Monthly,04/04/1996
2910,68,Monthly,21/10/1997
2911,33,Monthly,25/02/1995
2912,74,Monthly,30/07/1994
2913,8,Monthly,28/12/1993
2914,4,Monthly,08/09/1996
2915,57,Monthly,23/07/1993
2916,6,Monthly,03/12/1996
2917,68,Monthly,08/08/1996
2918,15,"After Transaction",05/12/1997
2919,77,Monthly,10/05/1995
2920,73,Monthly,13/11/1997
2921,54,Monthly,21/09/1996
2922,16,Monthly,06/06/1994
2923,43,Monthly,10/01/1995
2924,56,Monthly,16/10/1994
2925,1,Monthly,10/01/1993
2926,50,Monthly,14/01/1993
2927,37,Monthly,04/08/1997
2928,55,Monthly,14/12/1993
2929,51,Monthly,06/04/1996
2930,1,Monthly,24/08/1996
2931,36,Monthly,04/05/1995
2932,72,Monthly,04/05/1993
2933,10,Monthly,18/06/1993
2934,1,Monthly,08/10/1996
2935,68,Monthly,15/05/1995
2936,3,Monthly,27/03/1996
2937,1,Monthly,25/02/1997
2938,1,Monthly,04/08/1993
2939,5,Monthly,28/06/1997
2940,54,Monthly,24/06/1993
2942,44,Monthly,24/09/1997
2944,22,Monthly,11/01/1996
2945,6,Monthly,11/07/1996
2946,54,Monthly,07/05/1996
2947,57,Monthly,09/08/1996
2949,1,Monthly,21/10/1994
2950,62,Monthly,28/06/1996
2951,44,Monthly,06/09/1993
2952,65,Monthly,28/04/1997
2953,1,Monthly,02/09/1996
2954,1,Monthly,08/04/1997
2955,67,Monthly,27/09/1996
2956,15,Monthly,10/06/1997
2957,25,Monthly,28/07/1995
2958,48,Monthly,19/09/1993
2959,8,Monthly,25/02/1994
2960,19,Monthly,20/09/1994
2961,9,Monthly,12/07/1996
2962,1,Monthly,30/05/1993
2963,31,Monthly,09/12/1996
2964,72,Monthly,09/01/1997
2965,6,Monthly,10/10/1995
2966,33,Monthly,27/03/1997
2967,38,Monthly,13/11/1996
2968,15,Monthly,05/02/1995
2969,29,Monthly,26/05/1995
2970,60,Monthly,22/01/1993
2971,76,Weekly,23/12/1993
2972,12,Monthly,23/11/1993
2973,23,Monthly,15/08/1996
2974,9,Monthly,13/03/1993
2976,13,Monthly,19/08/1996
2977,28,Monthly,20/06/1996
2978,74,Monthly,06/01/1995
2979,10,Monthly,22/11/1997
2980,66,Monthly,09/12/1993
2981,46,Monthly,11/01/1997
2982,19,Monthly,04/06/1996
2983,42,Monthly,25/07/1996
2985,71,Monthly,06/04/1993
2986,63,Monthly,09/04/1996
2987,18,Monthly,16/09/1993
2988,66,"After Transaction",14/10/1996
2989,4,Monthly,28/11/1993
2990,30,Monthly,16/09/1996
2991,19,Monthly,22/05/1993
2992,43,Monthly,11/07/1997
2993,1,Weekly,13/02/1996
2994,77,Monthly,03/05/1996
2995,51,Monthly,14/12/1996
2996,54,Monthly,17/05/1994
2997,40,Monthly,09/09/1997
2998,21,Monthly,09/11/1997
2999,66,Monthly,08/10/1996
3000,28,Monthly,14/07/1993
3001,1,Monthly,24/03/1993
3003,18,Monthly,27/11/1993
3004,11,Monthly,22/08/1996
3005,42,"After Transaction",11/01/1997
3006,64,Monthly,01/01/1995
3007,16,Monthly,02/02/1993
3008,72,Monthly,27/02/1993
3009,1,Monthly,26/01/1996
3010,46,Monthly,13/09/1995
3011,64,Monthly,01/09/1993
3012,49,Monthly,18/04/1997
3013,73,Monthly,09/12/1997
3014,75,Weekly,03/03/1995
3015,19,Monthly,15/06/1996
3016,26,Monthly,23/02/1996
3017,75,Monthly,12/08/1994
3018,34,Monthly,03/12/1996
3019,33,Monthly,21/04/1996
3020,3,Monthly,09/08/1996
3021,10,Monthly,20/04/1996
3022,64,Monthly,30/10/1996
3023,35,Monthly,14/10/1997
3024,1,Monthly,18/12/1996
3025,25,Monthly,27/12/1997
3026,24,Monthly,18/02/1993
3027,62,Monthly,29/04/1996
3028,27,Monthly,15/09/1993
3029,42,Monthly,24/12/1996
3030,65,Monthly,22/06/1994
3031,51,Monthly,10/03/1997
3032,5,Monthly,07/06/1993
3033,69,Monthly,10/12/1997
3035,15,Weekly,16/08/1993
3036,10,Monthly,10/04/1994
3037,44,Monthly,26/05/1994
3038,10,Monthly,28/04/1996
3039,1,Monthly,10/12/1993
3040,17,Monthly,03/08/1996
3041,70,Monthly,04/04/1996
3042,10,Monthly,16/09/1993
3043,1,Monthly,29/12/1996
3044,72,Monthly,14/09/1996
3045,1,Monthly,08/06/1995
3046,74,Monthly,11/08/1997
3047,16,Monthly,17/02/1993
3048,74,Weekly,26/12/1997
3049,61,Monthly,08/09/1994
3050,60,Monthly,08/05/1993
3051,9,Monthly,01/01/1996
3052,44,Monthly,26/04/1997
3053,11,Monthly,23/08/1993
3055,15,Monthly,26/05/1996
3056,55,Monthly,22/12/1993
3057,9,Monthly,23/07/1997
3058,44,Monthly,23/10/1994
3059,1,Monthly,15/02/1997
3060,73,Monthly,09/06/1997
3061,76,Monthly,08/11/1995
3062,17,Monthly,15/08/1997
3063,72,Monthly,26/05/1993
3064,40,Monthly,23/05/1993
3066,74,Monthly,12/08/1996
3067,46,Monthly,30/01/1997
3068,59,Monthly,25/04/1993
3069,66,Monthly,20/03/1993
3070,56,Monthly,21/08/1997
3071,41,Monthly,03/10/1996
3072,8,Monthly,05/06/1993
3074,74,Weekly,08/10/1994
3075,71,Monthly,25/06/1997
3076,54,Monthly,27/03/1993
3077,64,Monthly,16/04/1997
3078,1,Monthly,16/07/1993
3079,18,Monthly,26/02/1996
3080,57,Monthly,29/10/1995
3082,33,Monthly,16/11/1997
3083,66,Monthly,18/03/1997
3084,59,Weekly,28/01/1996
3085,66,Monthly,03/07/1997
3086,1,Monthly,02/11/1993
3087,15,Monthly,04/12/1993
3088,18,Monthly,08/03/1996
3089,12,Weekly,02/07/1996
3090,1,Monthly,10/12/1996
3091,3,Monthly,11/11/1993
3092,46,Monthly,20/12/1995
3093,16,Monthly,21/11/1996
3094,56,Monthly,20/12/1993
3096,68,Monthly,29/06/1993
3097,66,Monthly,14/08/1997
3098,1,Monthly,16/09/1996
3099,70,Monthly,20/05/1993
3100,65,Monthly,22/06/1997
3101,1,Monthly,27/02/1994
3102,33,Monthly,23/11/1997
3103,1,"After Transaction",21/09/1997
3104,1,Monthly,29/04/1997
3105,37,Monthly,21/11/1997
3106,12,Weekly,26/09/1997
3107,5,Monthly,20/11/1993
3108,53,Monthly,14/03/1993
3109,18,Monthly,08/04/1995
3110,48,Monthly,12/01/1997
3111,60,Monthly,08/11/1995
3112,38,Monthly,12/08/1994
3113,67,Monthly,16/08/1993
3114,1,Monthly,15/06/1996
3115,14,Monthly,27/03/1996
3116,54,Monthly,05/04/1996
3117,33,Monthly,24/02/1993
3118,48,Monthly,10/03/1996
3119,33,Monthly,02/05/1997
3120,1,Monthly,20/06/1996
3121,46,Monthly,08/03/1996
3122,74,Monthly,12/05/1997
3124,6,Monthly,13/06/1995
3125,37,Monthly,16/12/1996
3126,17,Monthly,03/09/1996
3127,66,Monthly,08/08/1993
3128,1,Monthly,06/01/1995
3129,5,Monthly,05/12/1993
3130,13,Monthly,20/03/1996
3131,21,Monthly,23/10/1995
3132,56,Monthly,08/10/1995
3133,66,Monthly,14/06/1993
3134,48,Monthly,29/04/1994
3135,72,Monthly,27/12/1993
3136,69,Monthly,07/08/1993
3137,39,Monthly,15/12/1996
3138,37,Monthly,24/03/1996
3139,12,Monthly,30/08/1995
3140,3,Monthly,13/05/1997
3141,1,Weekly,06/01/1995
3142,2,Monthly,14/09/1994
3143,38,Monthly,18/10/1996
3144,67,Monthly,09/03/1996
3145,4,Monthly,03/12/1993
3146,68,Monthly,26/10/1993
3147,54,Monthly,05/04/1995
3148,33,Monthly,19/11/1995
3149,57,Monthly,27/06/1996
3151,6,Monthly,21/02/1996
3152,1,Monthly,16/07/1993
3153,2,Monthly,05/07/1996
3154,1,Monthly,02/07/1997
3155,28,Monthly,29/08/1996
3156,1,"After Transaction",16/11/1997
3157,77,Monthly,10/09/1993
3158,71,Monthly,03/10/1996
3160,22,Monthly,19/06/1994
3161,48,Monthly,26/08/1996
3162,63,Weekly,18/05/1996
3163,41,Monthly,24/05/1997
3164,33,Monthly,24/12/1993
3166,71,Monthly,10/08/1993
3167,18,Monthly,08/08/1994
3168,39,Monthly,20/02/1993
3169,19,Monthly,19/12/1997
3170,1,Monthly,12/01/1996
3171,61,Monthly,28/09/1993
3172,77,Monthly,27/05/1997
3173,39,Monthly,15/05/1993
3174,65,Monthly,10/12/1997
3175,50,Monthly,08/10/1996
3176,26,Monthly,26/03/1997
3177,74,Monthly,12/11/1996
3178,4,Monthly,27/04/1996
3179,71,Monthly,20/09/1996
3180,1,Monthly,18/06/1996
3181,42,Monthly,16/05/1993
3182,6,Monthly,20/12/1996
3183,45,Monthly,01/04/1994
3184,1,Monthly,18/02/1994
3185,45,Monthly,29/07/1997
3186,10,Monthly,28/05/1995
3187,59,Monthly,20/12/1997
3188,24,Monthly,20/02/1997
3189,29,Monthly,29/11/1995
3190,1,Monthly,30/12/1996
3191,72,Monthly,17/09/1996
3192,18,Monthly,28/07/1996
3193,74,Monthly,27/02/1996
3194,11,Monthly,19/04/1997
3195,40,Monthly,02/09/1993
3196,1,Monthly,13/12/1993
3197,1,Monthly,25/12/1993
3199,66,Monthly,06/06/1996
3200,17,"After Transaction",20/10/1995
3201,4,Monthly,17/04/1994
3202,8,Monthly,04/06/1997
3203,23,Monthly,07/08/1995
3204,61,Monthly,13/07/1996
3205,1,Monthly,17/12/1995
3206,38,Monthly,22/06/1996
3208,29,Monthly,04/08/1997
3209,45,Monthly,10/12/1997
3210,1,Monthly,17/05/1993
3211,72,Monthly,09/06/1997
3212,70,Monthly,25/07/1993
3213,51,Monthly,12/04/1993
3214,67,Monthly,10/05/1997
3216,3,Monthly,11/08/1995
3217,75,"After Transaction",23/04/1997
3218,41,Monthly,14/11/1993
3219,1,Monthly,26/03/1996
3220,29,Monthly,14/08/1993
3221,5,Monthly,17/08/1993
3222,4,Monthly,21/07/1993
3223,1,Monthly,07/12/1993
3224,55,Monthly,10/11/1996
3225,1,Monthly,01/11/1993
3226,65,Monthly,28/08/1994
3227,1,Monthly,24/06/1996
3228,29,Monthly,30/10/1996
3229,64,Monthly,18/11/1995
3230,1,Monthly,11/03/1995
3231,73,Monthly,18/04/1995
3232,37,Monthly,02/10/1996
3233,31,Monthly,03/03/1995
3234,1,Monthly,16/09/1995
3235,8,Monthly,26/01/1995
3236,52,Monthly,20/02/1997
3237,20,Monthly,02/10/1993
3238,47,Monthly,07/01/1996
3239,5,Monthly,19/06/1996
3240,35,Weekly,29/05/1996
3241,44,Monthly,16/07/1993
3242,28,Monthly,02/03/1997
3243,1,Monthly,10/11/1993
3244,56,Monthly,14/01/1995
3245,45,Monthly,26/06/1997
3246,54,Monthly,14/06/1993
3247,61,Monthly,11/04/1996
3248,77,Monthly,11/05/1996
3249,74,Monthly,11/10/1996
3250,1,Monthly,06/01/1995
3251,59,Monthly,18/05/1995
3252,12,Monthly,12/06/1995
3253,71,"After Transaction",15/03/1994
3254,36,Monthly,27/08/1995
3255,1,Monthly,15/09/1993
3256,40,Monthly,19/11/1996
3258,53,Monthly,05/06/1993
3259,1,Monthly,11/04/1994
3260,68,Monthly,25/03/1993
3261,1,Monthly,07/07/1993
3262,23,Monthly,22/06/1997
3263,44,Monthly,07/03/1996
3264,70,Monthly,23/10/1993
3265,52,"After Transaction",30/03/1996
3266,14,Monthly,29/03/1997
3267,64,Monthly,21/07/1993
3268,21,Monthly,20/09/1993
3269,37,Monthly,03/09/1995
3270,30,Monthly,08/08/1995
3271,8,Monthly,12/10/1996
3272,53,Monthly,30/08/1996
3273,74,Monthly,29/12/1995
3274,76,Monthly,17/09/1997
3275,74,Monthly,29/06/1994
3276,1,Monthly,29/12/1997
3277,36,Monthly,12/07/1993
3278,4,Monthly,02/01/1996
3279,46,Weekly,17/12/1994
3280,1,Monthly,24/04/1996
3281,1,Monthly,06/08/1997
3282,1,Monthly,24/11/1996
3283,68,Monthly,26/03/1993
3284,64,Monthly,17/05/1993
3285,43,Monthly,12/05/1996
3286,8,Monthly,26/02/1996
3287,18,Monthly,26/07/1993
3288,54,Monthly,15/09/1994
3289,1,Monthly,02/06/1994
3290,19,Monthly,09/12/1996
3291,45,Monthly,16/11/1996
3292,1,Monthly,21/12/1993
3293,1,Monthly,08/08/1997
3294,75,Monthly,09/04/1996
3296,67,Monthly,15/03/1996
3297,53,Monthly,17/02/1995
3298,29,Monthly,04/08/1993
3299,11,Weekly,16/05/1997
3300,71,Monthly,19/09/1997
3301,14,Monthly,25/04/1996
3302,21,Monthly,02/03/1993
3303,1,Monthly,17/11/1995
3304,36,Monthly,16/01/1997
3305,13,Monthly,09/12/1995
3306,75,Monthly,24/08/1993
3307,30,Monthly,13/03/1994
3308,40,Monthly,02/04/1996
3309,66,Monthly,20/11/1993
3310,25,Monthly,15/09/1993
3311,8,Monthly,18/08/1996
3312,30,Monthly,04/12/1996
3314,25,Monthly,14/10/1996
3315,23,Monthly,24/08/1995
3316,28,Monthly,06/05/1993
3317,4,Monthly,04/10/1995
3318,62,Monthly,25/06/1996
3319,56,Monthly,29/08/1993
3320,1,Monthly,01/12/1995
3321,17,Monthly,18/04/1995
3322,65,Weekly,20/03/1996
3323,13,Monthly,08/09/1993
3324,3,Monthly,17/10/1997
3325,11,Monthly,03/11/1997
3326,5,Monthly,11/11/1993
3327,45,Monthly,16/04/1993
3328,1,Monthly,17/03/1997
3329,3,Monthly,12/10/1996
3330,76,Monthly,08/07/1995
3331,16,Monthly,20/02/1997
3332,17,Monthly,25/03/1997
3333,44,Monthly,27/11/1997
3334,67,Monthly,09/07/1996
3335,35,Monthly,18/02/1996
3336,51,Monthly,19/09/1994
3337,58,"After Transaction",22/02/1997
3338,25,Monthly,24/12/1995
3339,1,Monthly,27/09/1996
3342,59,Monthly,06/10/1997
3343,1,Monthly,03/08/1997
3344,70,Monthly,15/05/1997
3345,22,Monthly,08/12/1993
3346,1,Monthly,25/07/1997
3347,4,Monthly,19/08/1996
3348,4,Monthly,08/12/1994
3349,47,Monthly,28/03/1996
3350,74,Monthly,13/07/1996
3351,70,Monthly,08/03/1996
3352,42,Monthly,08/11/1993
3353,74,Monthly,27/08/1996
3354,63,Monthly,05/11/1993
3355,70,Monthly,26/02/1994
3357,54,Monthly,26/07/1995
3358,44,Monthly,21/02/1996
3359,8,Monthly,30/07/1996
3360,71,Monthly,10/11/1997
3361,45,Monthly,26/08/1993
3362,73,Monthly,25/01/1995
3363,30,Monthly,24/06/1995
3364,21,Weekly,08/12/1994
3365,11,Monthly,18/11/1997
3366,68,Monthly,02/03/1996
3367,1,Monthly,01/04/1993
3368,24,Monthly,14/09/1995
3369,8,Monthly,01/12/1994
3370,49,Monthly,15/11/1993
3371,68,Monthly,04/11/1993
3372,23,Monthly,26/05/1994
3373,27,Monthly,18/01/1996
3374,21,Monthly,17/02/1993
3375,9,Monthly,15/01/1997
3376,58,Monthly,17/11/1996
3377,74,Monthly,02/12/1996
3378,55,Monthly,14/03/1994
3379,63,Monthly,24/01/1997
3380,64,Monthly,10/12/1993
3381,68,Monthly,02/08/1997
3382,23,Weekly,20/11/1997
3383,29,Monthly,28/09/1997
3384,14,Monthly,05/11/1995
3385,1,Monthly,21/12/1997
3386,2,Monthly,23/05/1995
3387,25,Weekly,28/12/1996
3389,13,Monthly,30/01/1996
3390,12,Weekly,22/12/1996
3391,74,Monthly,01/04/1993
3392,1,Monthly,08/06/1995
3393,4,Monthly,22/12/1996
3394,23,Monthly,09/10/1996
3395,16,Monthly,05/11/1997
3396,1,Monthly,20/11/1997
3397,49,Monthly,04/08/1996
3398,43,Monthly,15/04/1997
3399,63,Monthly,26/09/1996
3401,38,Weekly,04/10/1997
3402,76,Weekly,16/03/1995
3403,63,Monthly,20/05/1997
3404,33,Monthly,04/11/1997
3405,36,Monthly,07/03/1994
3406,53,Monthly,08/12/1997
3407,28,Monthly,24/08/1993
3408,62,Monthly,19/09/1993
3409,23,Monthly,01/03/1996
3410,39,Monthly,03/07/1995
3411,19,Monthly,17/12/1996
3412,31,Monthly,20/12/1996
3413,70,Monthly,13/07/1993
3415,75,Monthly,06/12/1997
3417,48,Monthly,28/09/1995
3418,42,"After Transaction",02/09/1996
3419,1,Monthly,29/10/1994
3421,31,Monthly,01/02/1995
3422,21,Monthly,28/03/1996
3423,11,Monthly,10/11/1997
3424,74,Monthly,16/02/1993
3425,70,Monthly,24/08/1994
3426,9,Weekly,13/07/1996
3427,36,Monthly,23/08/1996
3428,27,Monthly,12/07/1997
3429,73,Monthly,17/12/1993
3430,9,Monthly,10/12/1996
3431,64,Monthly,21/09/1996
3432,1,Monthly,25/06/1996
3433,73,Monthly,07/07/1997
3434,32,Monthly,13/05/1996
3435,59,Monthly,01/07/1993
3436,5,Monthly,24/06/1995
3437,1,Monthly,13/11/1996
3438,35,Monthly,21/12/1996
3439,16,Monthly,16/02/1996
3440,22,Monthly,22/09/1995
3442,4,Monthly,16/01/1996
3443,45,Monthly,26/07/1996
3444,53,Weekly,04/09/1997
3445,1,Monthly,22/02/1994
3446,6,"After Transaction",27/09/1996
3448,58,Weekly,06/06/1996
3449,1,Monthly,27/04/1995
3450,1,Monthly,13/12/1996
3451,52,Monthly,27/04/1996
3452,63,Monthly,13/12/1996
3453,13,Monthly,08/06/1995
3454,32,Monthly,17/10/1996
3455,34,Monthly,13/03/1996
3456,32,Monthly,06/09/1993
3457,54,Monthly,01/10/1994
3458,63,Monthly,07/07/1995
3459,76,Monthly,02/06/1996
3460,16,Monthly,08/04/1997
3461,8,Monthly,23/06/1997
3462,51,Monthly,04/03/1996
3463,38,Monthly,21/09/1997
3464,25,Monthly,05/05/1995
3465,1,Monthly,16/07/1993
3466,64,Monthly,16/02/1995
3467,17,Monthly,25/08/1996
3468,32,Monthly,14/02/1996
3469,76,Monthly,22/05/1993
3470,8,Monthly,12/01/1997
3471,63,Monthly,22/01/1997
3472,55,Monthly,21/07/1996
3474,23,Monthly,12/07/1995
3476,3,Monthly,16/12/1995
3477,71,Monthly,22/08/1993
3478,30,Monthly,04/09/1994
3479,22,Monthly,14/06/1994
3480,58,Monthly,14/09/1993
3482,70,Monthly,03/01/1995
3483,40,Monthly,12/10/1993
3484,22,Monthly,01/06/1994
3485,53,Monthly,19/06/1996
3486,64,Monthly,09/10/1995
3487,41,Monthly,08/01/1993
3489,9,Monthly,08/12/1994
3490,48,Monthly,26/11/1995
3491,51,Monthly,27/07/1996
3492,33,Monthly,10/09/1995
3493,63,Monthly,22/07/1993
3494,60,Monthly,22/07/1996
3495,54,Monthly,17/05/1996
3496,42,Monthly,11/06/1997
3497,76,Monthly,02/08/1994
3498,31,Monthly,12/11/1996
3499,51,Monthly,14/09/1996
3501,36,Monthly,13/12/1997
3502,74,Monthly,08/03/1996
3503,1,Monthly,17/07/1994
3504,70,Monthly,30/08/1996
3505,46,Monthly,23/09/1993
3506,70,Monthly,08/05/1997
3507,9,Monthly,01/12/1996
3508,42,Monthly,12/09/1996
3509,2,Monthly,05/09/1993
3510,41,Monthly,07/01/1993
3511,70,Monthly,23/07/1996
3512,46,Monthly,11/05/1996
3513,20,Monthly,03/03/1993
